Date,GOL,CVC,WEG,MGLU,TOTVS,IBOV
2015-08-14,5.010000228881836,13.129579544067383,5.731386184692383,0.8127226233482361,9.2723388671875,46.099998474121094
2015-08-17,4.96999979019165,12.940390586853027,5.635919094085693,0.8412395119667053,9.540592193603516,45.869998931884766
2015-08-18,4.670000076293945,12.857150077819824,5.761013507843018,0.901123583316803,9.768030166625977,46.040000915527344
2015-08-19,4.320000171661377,12.864717483520508,5.754430294036865,0.8497937321662903,9.502689361572266,45.150001525878906
2015-08-20,4.369999885559082,12.667962074279785,5.474608421325684,0.855497419834137,9.359810829162598,45.16999816894531
2015-08-21,4.329999923706055,12.675531387329102,5.5503249168396,0.8127226233482361,9.024495124816895,44.29999923706055
2015-08-24,3.9700000286102295,12.864717483520508,5.43839693069458,0.778502345085144,8.747491836547852,42.900001525878906
2015-08-25,4.119999885559082,12.599855422973633,5.316593170166016,0.7585409283638,8.957429885864258,43.060001373291016
2015-08-26,4.300000190734863,12.978230476379395,5.3264689445495605,0.7642444968223572,9.001166343688965,44.65999984741211
2015-08-27,4.510000228881836,12.71336841583252,5.481193542480469,0.7699480652809143,9.071146965026855,46.29999923706055
2015-08-28,4.360000133514404,12.71336841583252,5.510819435119629,0.7556891441345215,9.40646743774414,45.79999923706055
2015-08-31,4.159999847412109,12.554450988769531,5.514113426208496,0.7271724343299866,9.243180274963379,45.34000015258789
2015-09-01,3.819999933242798,12.334994316101074,5.35609769821167,0.7072109580039978,8.703753471374512,44.16999816894531
2015-09-02,4.039999961853027,11.956619262695312,5.553618431091309,0.704359233379364,8.686254501342773,45.09000015258789
2015-09-03,4.21999979019165,12.297155380249023,5.553618431091309,0.7328759431838989,9.039071083068848,45.81999969482422
2015-09-04,4.489999771118164,12.486344337463379,5.431811332702637,0.701507568359375,8.630854606628418,45.099998474121094
2015-09-08,4.730000019073486,12.74363899230957,5.375851154327393,0.6786943078041077,8.747491836547852,45.34000015258789
2015-09-09,4.519999980926514,12.63769245147705,5.293549060821533,0.6929532289505005,8.858291625976562,45.25
2015-09-10,4.289999961853027,12.183643341064453,5.267210960388184,0.68439781665802,8.543380737304688,45.130001068115234
2015-09-11,4.300000190734863,11.971755027770996,5.280379772186279,0.650177538394928,8.747491836547852,44.880001068115234
2015-09-14,4.329999923706055,11.80527114868164,5.408768653869629,0.6216617822647095,8.747491836547852,46.099998474121094
2015-09-15,4.449999809265137,11.843110084533691,5.431811332702637,0.5988476276397705,8.747491836547852,45.900001525878906
2015-09-16,4.570000171661377,12.070133209228516,5.474608421325684,0.6330679059028625,9.196525573730469,47.09000015258789
2015-09-17,4.599999904632568,12.138240814208984,5.514113426208496,0.650177538394928,8.887446403503418,47.119998931884766
2015-09-18,4.559999942779541,12.372831344604492,5.412060737609863,0.5874415636062622,8.747491836547852,45.790000915527344
2015-09-21,4.090000152587891,11.820405960083008,5.349514007568359,0.5703317523002625,8.727079391479492,45.209999084472656
2015-09-22,3.759999990463257,11.351219177246094,5.43510627746582,0.5446668267250061,8.715415000915527,44.939998626708984
2015-09-23,3.75,10.844198226928711,5.377014636993408,0.5418150424957275,8.630854606628418,43.88999938964844
2015-09-24,3.680000066757202,10.594474792480469,5.367107391357422,0.556073009967804,8.51422119140625,44.0
2015-09-28,3.5399999618530273,10.291773796081543,5.165633201599121,0.5132982134819031,8.415083885192871,42.75
2015-09-29,3.430000066757202,10.064749717712402,5.1193928718566895,0.507594883441925,8.549212455749512,42.95000076293945
2015-09-30,3.6700000762939453,10.443122863769531,5.102879047393799,0.5132982134819031,8.788311958312988,43.43000030517578
2015-10-01,3.4800000190734863,10.443122863769531,5.248204231262207,0.4687412977218628,8.601696014404297,44.029998779296875
2015-10-02,3.6600000858306885,10.367448806762695,5.396832466125488,0.46339380741119385,8.94576644897461,45.459999084472656
2015-10-05,3.75,10.299342155456543,5.528943061828613,0.49903935194015503,9.158617973327637,46.130001068115234
2015-10-06,3.930000066757202,10.458258628845215,5.5157318115234375,0.5172195434570312,9.006997108459473,46.189998626708984
2015-10-07,4.03000020980835,10.465826034545898,5.5619730949401855,0.5546476244926453,9.330657958984375,47.5
2015-10-08,4.110000133514404,10.647445678710938,5.367107391357422,0.5696185231208801,9.35689640045166,47.59000015258789
2015-10-09,4.400000095367432,11.199872016906738,5.271323204040527,0.5493001937866211,9.630986213684082,47.790000915527344
2015-10-13,3.809999942779541,10.829065322875977,5.396832466125488,0.49654489755630493,9.665977478027344,45.93000030517578
2015-10-14,3.8399999141693115,10.859333038330078,5.33407735824585,0.48299920558929443,9.403550148010254,45.29999923706055
2015-10-15,3.990000009536743,10.889604568481445,5.347290992736816,0.47943514585494995,9.709712982177734,45.790000915527344
2015-10-16,3.869999885559082,11.237709999084473,5.2845354080200195,0.46089911460876465,9.476444244384766,45.849998474121094
2015-10-19,3.6600000858306885,11.502571105957031,5.254809856414795,0.45448240637779236,10.00712776184082,46.0
2015-10-20,3.680000066757202,12.070133209228516,5.268021583557129,0.44557103514671326,10.0304536819458,45.54999923706055
2015-10-21,3.5899999141693115,11.623650550842285,5.172238349914551,0.4277482032775879,9.768030166625977,45.560001373291016
2015-10-22,3.740000009536743,11.691757202148438,5.234992504119873,0.4277482032775879,10.176244735717773,46.29999923706055
2015-10-23,3.630000114440918,11.638785362243652,5.234992504119873,0.42204561829566956,10.106264114379883,45.959999084472656
2015-10-26,3.549999952316284,10.829065322875977,5.1689372062683105,0.44200700521469116,10.182077407836914,45.779998779296875
2015-10-27,3.559999942779541,10.647445678710938,5.155725479125977,0.4598298668861389,10.205403327941895,45.54999923706055
2015-10-28,3.559999942779541,11.033387184143066,5.007096767425537,0.4377288222312927,9.907988548278809,45.34000015258789
2015-10-29,3.490000009536743,10.972848892211914,4.799017906188965,0.4191938042640686,9.70679759979248,44.18000030517578
2015-10-30,3.549999952316284,11.04852294921875,4.7560811042785645,0.42061927914619446,9.963388442993164,44.400001525878906
2015-11-03,3.6600000858306885,11.351219177246094,4.75277853012085,0.40386566519737244,10.63403034210205,46.630001068115234
2015-11-04,3.700000047683716,11.426897048950195,4.74617338180542,0.4191938042640686,10.330782890319824,46.18000030517578
2015-11-05,3.799999952316284,11.502571105957031,5.083062648773193,0.4202630817890167,10.715673446655273,46.45000076293945
2015-11-06,3.619999885559082,11.124197006225586,4.974068641662598,0.4035095274448395,10.660273551940918,45.529998779296875
2015-11-09,3.549999952316284,11.124197006225586,4.927827835083008,0.3942410945892334,10.759411811828613,44.7599983215332
2015-11-10,3.4800000190734863,11.162034034729004,4.779200553894043,0.374279648065567,10.636943817138672,44.93000030517578
2015-11-11,3.509999990463257,11.328519821166992,4.802319526672363,0.37641820311546326,10.494071960449219,45.779998779296875
2015-11-12,3.559999942779541,11.199872016906738,4.706539154052734,0.3671506643295288,10.569883346557617,45.33000183105469
2015-11-13,3.5799999237060547,10.972848892211914,4.640483379364014,0.37784457206726074,10.52614688873291,45.220001220703125
2015-11-16,3.430000066757202,10.972848892211914,4.690025806427002,0.3707156479358673,10.292878150939941,45.439998626708984
2015-11-17,3.5299999713897705,10.972848892211914,4.762686729431152,0.3917464017868042,10.394932746887207,45.88999938964844
2015-11-18,3.4700000286102295,10.972848892211914,4.666905403137207,0.374279648065567,10.424089431762695,46.08000183105469
2015-11-19,3.609999895095825,10.82149887084961,4.855165958404541,0.37392356991767883,10.26371955871582,46.70000076293945
2015-11-23,3.5299999713897705,10.972848892211914,4.855165958404541,0.36821994185447693,10.537808418273926,46.459999084472656
2015-11-24,3.5399999618530273,10.745824813842773,4.9905829429626465,0.382121741771698,10.394932746887207,46.790000915527344
2015-11-25,3.5,10.783660888671875,5.099575519561768,0.36429890990257263,10.380352973937988,45.40999984741211
2015-11-26,3.4600000381469727,11.290681838989258,5.069851875305176,0.3767752945423126,10.496988296508789,45.650001525878906
2015-11-27,3.450000047683716,10.82149887084961,5.172238349914551,0.35645678639411926,10.351197242736816,44.59000015258789
2015-11-30,3.4100000858306885,10.443122863769531,5.0203070640563965,0.31475144624710083,9.759282112121582,43.70000076293945
2015-12-01,3.369999885559082,10.518797874450684,5.248204231262207,0.2851654589176178,10.0304536819458,43.529998779296875
2015-12-02,3.4700000286102295,10.375014305114746,5.307654857635498,0.2880171835422516,10.234561920166016,43.459999084472656
2015-12-03,3.569999933242798,10.253936767578125,5.449676513671875,0.3090479373931885,10.642777442932129,44.970001220703125
2015-12-04,3.490000009536743,10.140425682067871,5.152422904968262,0.2855215072631836,10.091686248779297,44.099998474121094
2015-12-07,3.440000057220459,10.102587699890137,5.32417106628418,0.29906725883483887,10.190826416015625,43.95000076293945
2015-12-08,3.4100000858306885,9.89826488494873,5.129303455352783,0.28338298201560974,9.840924263000488,43.04999923706055
2015-12-09,3.509999990463257,9.837723731994629,5.102879047393799,0.2890864610671997,9.811766624450684,44.650001525878906
2015-12-10,3.3399999141693115,9.98907470703125,5.2845354080200195,0.30298829078674316,9.187777519226074,44.31999969482422
2015-12-11,3.3299999237060547,10.064749717712402,5.423254489898682,0.2862347364425659,9.330657958984375,43.91999816894531
2015-12-14,3.3499999046325684,9.837723731994629,5.178844451904297,0.2791057527065277,9.246095657348633,43.43000030517578
2015-12-15,3.240000009536743,9.799887657165527,5.086364269256592,0.3136821389198303,9.193613052368164,43.5
2015-12-16,3.240000009536743,9.837723731994629,5.188756942749023,0.3272278606891632,9.094473838806152,43.7400016784668
2015-12-17,3.1500000953674316,10.140425682067871,5.105867862701416,0.37784457206726074,9.316078186035156,43.7400016784668
2015-12-18,2.950000047683716,9.77718448638916,5.039558410644531,0.374279648065567,9.240263938903809,42.58000183105469
2015-12-21,2.799999952316284,9.543998718261719,5.036242961883545,0.36002177000045776,8.837878227233887,41.95000076293945
2015-12-22,2.490000009536743,9.429471969604492,5.129077434539795,0.38782528042793274,9.09658145904541,42.22999954223633
2015-12-23,2.4600000381469727,9.528730392456055,5.155601978302002,0.42061927914619446,9.390023231506348,42.75
2015-12-28,2.390000104904175,9.505823135375977,5.225225448608398,0.5774608254432678,9.199285507202148,42.5
2015-12-29,2.390000104904175,10.002111434936523,5.165547847747803,0.6398407220840454,9.199285507202148,42.41999816894531
2015-12-30,2.5199999809265137,10.307518005371094,4.956672191619873,0.6291467547416687,9.105385780334473,42.130001068115234
2016-01-04,2.4100000858306885,9.566905975341797,4.853891372680664,0.6398407220840454,9.005615234375,41.099998474121094
2016-01-05,2.25,9.559269905090332,5.089291095733643,0.6462565064430237,8.961600303649902,41.18000030517578
2016-01-06,2.0,9.284402847290039,4.973248481750488,0.5902932286262512,9.184616088867188,40.5
2016-01-07,1.8700000047683716,9.24622631072998,4.830682277679443,0.5118719935417175,8.943991661071777,39.470001220703125
2016-01-08,1.7899999618530273,9.27676773071289,4.8074727058410645,0.5140115022659302,8.964536666870117,39.34000015258789
2016-01-11,1.690000057220459,9.43710708618164,4.698061943054199,0.5140115022659302,8.442214965820312,38.720001220703125
